id,Stad,Property type,Region,Subtype,Price,Type of sale,Construction year,Bedroom Count,Habitable surface,Kitchen type,Furnished,Fireplace,Terrace,Garden,Garden surface,Facades,SwimmingPool,Condition,EPC score
10386608,Manage,0,WALLONIE,APARTMENT,175000,residential_sale,2009,2,85,SEMI_EQUIPPED,0,1,0,1,0,2,0,GOOD,C
9801567,Bruxelles,URBAN,BRUSSELS,APARTMENT,175000,residential_sale,1958,2,65,NOT_INSTALLED,0,0,1,0,0,0,0,GOOD,G
10562038,Saint-Josse-ten-Noode,0,BRUSSELS,APARTMENT,195000,residential_sale,1950,1,50,0,0,0,0,0,0,2,0,TO_BE_DONE_UP,G
10631865,Ganshoren,RESIDENTIAL,BRUSSELS,APARTMENT,169000,residential_sale,1932,1,60,USA_SEMI_EQUIPPED,0,0,1,0,0,3,0,GOOD,G
10106816,Molenbeek-Saint-Jean,URBAN,BRUSSELS,APARTMENT,189000,residential_sale,1935,2,75,INSTALLED,0,0,0,0,0,2,0,GOOD,G
10469824,Ganshoren,RESIDENTIAL,BRUSSELS,APARTMENT,209000,residential_sale,1958,2,85,0,0,0,1,0,0,3,0,TO_BE_DONE_UP,F
10549399,Brugge,URBAN,FLANDERS,FLAT_STUDIO,175000,residential_sale,2016,1,33,INSTALLED,1,1,1,1,0,4,0,AS_NEW,0
10289296,Bruxelles,URBAN,BRUSSELS,APARTMENT,215000,residential_sale,1971,3,95,INSTALLED,0,0,1,0,0,2,0,TO_BE_DONE_UP,0
10627284,Forest,ISOLATED,BRUSSELS,APARTMENT,210000,residential_sale,1930,1,61,0,0,0,0,0,0,2,0,GOOD,E
10674595,Deurne,0,FLANDERS,FLAT_STUDIO,85000,residential_sale,1972,1,25,SEMI_EQUIPPED,0,1,1,0,0,2,0,TO_RENOVATE,E
10674601,Antwerp,RESIDENTIAL,FLANDERS,APARTMENT,179000,residential_sale,1964,0,81,INSTALLED,0,0,0,0,0,4,0,GOOD,B
10644506,Forest,ISOLATED,BRUSSELS,APARTMENT,200000,residential_sale,1905,1,70,INSTALLED,0,0,1,0,0,2,0,GOOD,E
10674597,GENTBRUGGE,RESIDENTIAL,FLANDERS,APARTMENT,373500,residential_sale,2018,2,75,USA_INSTALLED,0,0,1,0,0,0,0,AS_NEW,A
10433086,Woluwe-Saint-Pierre,URBAN,BRUSSELS,FLAT_STUDIO,200000,residential_sale,1975,0,40,INSTALLED,1,0,1,0,0,2,0,AS_NEW,E
10509688,Schaerbeek,0,BRUSSELS,APARTMENT,995000,residential_sale,0,4,340,0,0,1,0,0,0,0,0,GOOD,C
10674585,Blankenberge,0,FLANDERS,APARTMENT,139000,residential_sale,0,1,34,HYPER_EQUIPPED,0,0,1,0,0,0,0,AS_NEW,B
10674590,REBECQ,COUNTRY,WALLONIE,HOUSE,275000,residential_sale,1800,2,115,INSTALLED,0,1,1,1,410,2,0,0,C
10580329,Aalst,0,FLANDERS,APARTMENT,210000,residential_sale,1995,2,84,0,0,0,1,0,0,0,0,GOOD,B
10674598,Gent,RESIDENTIAL,FLANDERS,APARTMENT,373500,residential_sale,2018,2,75,USA_INSTALLED,0,0,1,0,0,0,0,AS_NEW,A
10674603,Poperinge,URBAN,FLANDERS,HOUSE,135000,residential_sale,1930,3,106,NOT_INSTALLED,0,0,0,0,224,3,0,TO_BE_DONE_UP,F
10674575,Halen,FITTED_OUT,FLANDERS,HOUSE,429000,residential_sale,1972,5,254,0,0,0,0,1,803,4,0,TO_BE_DONE_UP,0
10510097,De Panne,FITTED_OUT,FLANDERS,APARTMENT,375000,residential_sale,1955,2,74,0,0,0,0,0,0,0,0,GOOD,C
10674576,Waasmunster,COUNTRY,FLANDERS,VILLA,795000,residential_sale,1991,3,395,0,0,0,0,1,1661,4,0,GOOD,C
10674574,As,FITTED_OUT,FLANDERS,MANOR_HOUSE,695000,residential_sale,1899,5,493,0,0,0,0,0,1458,4,0,GOOD,0
10674563,Stekene,0,FLANDERS,HOUSE,499500,residential_sale,2024,4,220,HYPER_EQUIPPED,0,1,1,1,256,0,0,0,0
10674568,Blankenberge,0,FLANDERS,HOUSE,495000,residential_sale,0,6,252,INSTALLED,0,0,0,0,117,0,0,GOOD,B
10388999,Knokke-Heist,FITTED_OUT,FLANDERS,HOUSE,525000,residential_sale,0,3,0,0,0,0,0,0,165,4,0,0,E
10674562,Stekene,0,FLANDERS,HOUSE,525000,residential_sale,2024,4,226,HYPER_EQUIPPED,0,1,1,1,271,0,0,0,0
10674560,Stekene,0,FLANDERS,APARTMENT,399500,residential_sale,2024,3,162,HYPER_EQUIPPED,0,1,1,0,0,2,0,0,0
10674566,Braine-l'Alleud,0,WALLONIE,HOUSE,695000,residential_sale,1975,5,213,0,0,1,1,0,1553,4,0,TO_BE_DONE_UP,F
10674559,Stekene,0,FLANDERS,APARTMENT,289500,residential_sale,2024,2,90,HYPER_EQUIPPED,0,1,1,1,0,0,0,0,0
10674564,Stekene,0,FLANDERS,HOUSE,450000,residential_sale,2024,3,153,HYPER_EQUIPPED,0,1,1,1,355,3,0,0,0
10674561,Stekene,0,FLANDERS,HOUSE,460000,residential_sale,2024,3,216,HYPER_EQUIPPED,0,1,1,1,229,0,0,0,0
10674558,Stekene,0,FLANDERS,HOUSE,559000,residential_sale,2024,3,227,HYPER_EQUIPPED,0,1,1,1,583,3,0,0,0
10674547,Aalst,0,FLANDERS,APARTMENT,395000,residential_sale,1930,0,236,0,0,0,0,0,0,3,0,GOOD,C
10674546,Aalst,0,FLANDERS,HOUSE,395000,residential_sale,1930,0,236,0,0,0,0,0,130,3,0,GOOD,C
10373856,Molenbeek-Saint-Jean,0,BRUSSELS,APARTMENT,230000,residential_sale,1958,2,82,0,0,0,1,0,0,0,0,GOOD,D
10250928,Molenbeek-Saint-Jean,COUNTRY,BRUSSELS,APARTMENT,239000,residential_sale,1960,2,105,INSTALLED,0,0,1,0,0,2,0,AS_NEW,D
10643879,Tubize,0,WALLONIE,HOUSE,228000,residential_sale,0,3,110,HYPER_EQUIPPED,0,0,1,1,200,2,0,GOOD,D
10674536,De Haan,0,FLANDERS,HOUSE,675000,residential_sale,0,4,196,INSTALLED,0,0,1,1,834,4,0,GOOD,B
10674544,Namur,0,WALLONIE,APARTMENT,210000,residential_sale,0,1,75,INSTALLED,0,0,1,0,0,0,0,0,E
10674537,Westende,0,FLANDERS,APARTMENT,235000,residential_sale,0,2,0,HYPER_EQUIPPED,0,0,0,0,0,0,0,GOOD,C
10674531,Berlare,URBAN,FLANDERS,APARTMENT,435000,residential_sale,2022,3,124,HYPER_EQUIPPED,0,0,1,0,0,3,0,0,0
10536683,Evere,ISOLATED,BRUSSELS,APARTMENT,219000,residential_sale,2013,1,66,USA_HYPER_EQUIPPED,0,0,1,0,0,0,0,GOOD,A
9404207,Jette,URBAN,BRUSSELS,APARTMENT,245000,residential_sale,1977,2,90,USA_SEMI_EQUIPPED,0,0,1,0,0,2,0,JUST_RENOVATED,C
10674530,Tenneville,0,WALLONIE,VILLA,400000,residential_sale,1996,4,0,INSTALLED,0,1,0,0,1957,4,0,GOOD,B
10616419,Laeken,RESIDENTIAL,BRUSSELS,APARTMENT,249000,residential_sale,1965,2,104,NOT_INSTALLED,0,0,0,0,0,2,0,GOOD,E
10178997,Woluwe-Saint-Lambert,URBAN,BRUSSELS,APARTMENT,245000,residential_sale,1940,1,55,INSTALLED,0,0,0,0,0,2,0,GOOD,G
10531283,Laeken,RESIDENTIAL,BRUSSELS,APARTMENT,249000,residential_sale,1956,2,100,HYPER_EQUIPPED,0,0,1,0,0,2,0,AS_NEW,0
10350485,Antwerp,0,FLANDERS,APARTMENT,229000,residential_sale,2022,1,45,INSTALLED,0,1,1,0,0,2,0,GOOD,B
10616311,Auderghem,RESIDENTIAL,BRUSSELS,APARTMENT,262000,residential_sale,1964,2,75,INSTALLED,0,0,1,0,0,4,0,GOOD,D
10612668,Bruxelles,URBAN,BRUSSELS,APARTMENT,310000,residential_sale,1970,1,69,HYPER_EQUIPPED,0,0,0,0,0,2,0,JUST_RENOVATED,E
10580918,Huy,0,WALLONIE,APARTMENT,275000,residential_sale,1970,3,145,0,0,0,1,0,0,4,0,GOOD,C
10619375,Grimbergen,URBAN,FLANDERS,APARTMENT,279000,residential_sale,1990,2,78,0,0,0,0,0,0,2,0,GOOD,D
10613519,Bruxelles,ISOLATED,BRUSSELS,FLAT_STUDIO,275000,residential_sale,2015,0,52,0,1,0,0,0,0,2,0,AS_NEW,C
10579239,Ostende,RESIDENTIAL,FLANDERS,APARTMENT,295000,residential_sale,1987,1,50,USA_INSTALLED,1,0,1,0,0,3,0,GOOD,C
10527497,Zulte,0,FLANDERS,SERVICE_FLAT,264000,residential_sale,2017,1,70,INSTALLED,0,1,1,0,0,0,0,GOOD,0
10464489,Ixelles,SHOP_STREET,BRUSSELS,APARTMENT,310000,residential_sale,1973,2,87,0,0,1,1,0,0,2,0,TO_RENOVATE,D
10477918,Leuven,0,FLANDERS,APARTMENT,295000,residential_sale,1968,2,72,SEMI_EQUIPPED,0,1,1,0,0,0,0,TO_BE_DONE_UP,C
10405798,Ixelles,0,BRUSSELS,APARTMENT,295000,residential_sale,1912,1,79,0,0,1,0,0,0,2,0,TO_BE_DONE_UP,F
10600443,Schaerbeek,0,BRUSSELS,APARTMENT,317000,residential_sale,2003,2,104,SEMI_EQUIPPED,1,1,1,0,0,0,0,GOOD,D
10339339,Ixelles,URBAN,BRUSSELS,PENTHOUSE,399000,residential_sale,1937,1,85,0,0,0,0,0,0,0,0,AS_NEW,G
10600391,Ixelles,0,BRUSSELS,APARTMENT,350000,residential_sale,1912,3,115,0,0,1,1,1,0,2,0,TO_BE_DONE_UP,G
10419097,Nieuwpoort,0,FLANDERS,APARTMENT,415000,residential_sale,1996,2,67,INSTALLED,1,1,1,0,0,3,0,GOOD,C
10590038,Brugge,URBAN,FLANDERS,APARTMENT,445000,residential_sale,1850,3,130,HYPER_EQUIPPED,0,0,0,0,0,3,0,AS_NEW,B
10666990,BLAASVELD,0,FLANDERS,HOUSE,409000,residential_sale,1986,3,143,INSTALLED,0,1,1,0,310,3,0,GOOD,B
10621539,PUURS,0,FLANDERS,APARTMENT,445000,residential_sale,2007,2,177,INSTALLED,0,1,1,0,0,0,0,GOOD,B
10674529,Braine-l'Alleud,0,WALLONIE,APARTMENT,427125,residential_sale,2023,2,147,0,0,0,1,1,0,4,0,0,0
10535814,Ixelles,0,BRUSSELS,APARTMENT,495000,residential_sale,1912,3,115,0,0,1,1,1,0,2,0,TO_RENOVATE,G
10649288,Schaarbeek,0,BRUSSELS,APARTMENT,365000,residential_sale,2009,3,110,0,0,0,0,0,0,2,0,GOOD,C
10544551,Etterbeek,MALL,BRUSSELS,TRIPLEX,470000,residential_sale,1908,3,158,0,0,0,1,0,0,2,0,GOOD,D
10674516,Farciennes,ISOLATED,WALLONIE,HOUSE,195000,residential_sale,2022,2,130,NOT_INSTALLED,0,0,1,0,0,3,0,0,0
10674523,St-Gilles,0,BRUSSELS,PENTHOUSE,450000,residential_sale,0,3,140,HYPER_EQUIPPED,0,0,1,0,0,0,0,JUST_RENOVATED,C
10674514,Sint-Niklaas,RESIDENTIAL,FLANDERS,APARTMENT,199000,residential_sale,1973,3,98,USA_SEMI_EQUIPPED,0,0,1,0,0,3,0,GOOD,F
10674522,Forest,0,BRUSSELS,PENTHOUSE,450000,residential_sale,0,3,140,HYPER_EQUIPPED,0,0,1,0,0,0,0,JUST_RENOVATED,C
10674521,Oostende,RESIDENTIAL,FLANDERS,APARTMENT,229000,residential_sale,0,2,62,0,0,0,0,0,0,0,0,0,C
10674527,Oostende,0,FLANDERS,APARTMENT,225000,residential_sale,0,1,65,SEMI_EQUIPPED,0,0,1,0,0,2,0,TO_RENOVATE,E
10674513,Nivelles,0,WALLONIE,HOUSE,425000,residential_sale,1958,3,200,0,0,1,0,0,544,3,0,GOOD,E
10400992,Woluwe-Saint-Pierre,URBAN,BRUSSELS,APARTMENT,475000,residential_sale,1967,3,150,INSTALLED,0,0,1,0,0,0,0,GOOD,0
10674509,Athus,0,WALLONIE,APARTMENT,229000,residential_sale,0,2,115,0,0,1,0,0,0,2,0,TO_BE_DONE_UP,E
10624253,Aartselaar,0,FLANDERS,TOWN_HOUSE,365000,residential_sale,1977,4,185,SEMI_EQUIPPED,0,1,0,0,225,0,0,TO_RENOVATE,C
10380241,HACHY,0,WALLONIE,APARTMENT,320000,residential_sale,2006,5,245,0,0,1,1,0,0,3,0,0,0
10674499,De Haan,0,FLANDERS,APARTMENT,92000,residential_sale,0,1,23,INSTALLED,0,0,1,1,0,0,0,GOOD,F
10674510,Begijnendijk,0,FLANDERS,HOUSE,330000,residential_sale,0,4,196,0,0,0,0,0,2220,4,0,TO_RENOVATE,F
10380243,HACHY,0,WALLONIE,APARTMENT,320000,residential_sale,2006,5,245,0,0,1,1,0,0,3,0,0,0
10674505,Spa,URBAN,WALLONIE,APARTMENT_BLOCK,199000,residential_sale,0,5,200,INSTALLED,0,0,0,0,90,2,0,GOOD,C
10674491,Roeselare,URBAN,FLANDERS,APARTMENT,249000,residential_sale,1945,0,242,0,0,0,0,0,0,4,0,GOOD,D
10674483,Braine-l'Alleud,ISOLATED,WALLONIE,APARTMENT,369000,residential_sale,2023,2,92,HYPER_EQUIPPED,0,0,1,0,0,4,0,AS_NEW,A
10674490,Desselgem,URBAN,FLANDERS,APARTMENT,176900,residential_sale,2023,1,61,HYPER_EQUIPPED,0,0,1,0,0,2,0,AS_NEW,0
10329448,Houtem,COUNTRY,FLANDERS,HOUSE,190000,residential_sale,1936,2,92,INSTALLED,0,0,1,0,434,4,0,TO_BE_DONE_UP,F
10674488,Braine-l'Alleud,ISOLATED,WALLONIE,APARTMENT,450000,residential_sale,2023,3,124,USA_HYPER_EQUIPPED,0,0,1,0,0,3,0,AS_NEW,0
10674489,Veurne,URBAN,FLANDERS,APARTMENT,329500,residential_sale,0,2,106,INSTALLED,0,0,1,0,0,4,0,AS_NEW,A
10674492,Roeselare,URBAN,FLANDERS,HOUSE,249000,residential_sale,1945,0,242,0,0,0,0,0,185,4,0,GOOD,D
10674487,Waterloo,0,WALLONIE,GROUND_FLOOR,475900,residential_sale,2023,2,102,HYPER_EQUIPPED,0,0,1,1,0,2,0,AS_NEW,A
10674500,De Haan,0,FLANDERS,HOUSE,92000,residential_sale,0,1,23,INSTALLED,0,0,1,1,48,2,0,GOOD,F
10674479,Ixelles,URBAN,BRUSSELS,APARTMENT_BLOCK,469000,residential_sale,1875,2,105,HYPER_EQUIPPED,0,0,0,0,0,2,0,TO_RENOVATE,G
10674481,Braine-l'Alleud,0,WALLONIE,APARTMENT,399000,residential_sale,2023,2,109,HYPER_EQUIPPED,0,0,1,0,0,4,0,AS_NEW,A
10674485,Braine-l'Alleud,0,WALLONIE,APARTMENT,474500,residential_sale,2021,3,133,USA_HYPER_EQUIPPED,0,0,1,0,0,2,0,AS_NEW,A+
10535919,Bruxelles,0,BRUSSELS,APARTMENT,590000,residential_sale,2001,2,117,HYPER_EQUIPPED,0,1,0,0,0,0,0,AS_NEW,D
10674473,Leuven,0,FLANDERS,HOUSE,475000,residential_sale,1930,4,262,0,0,0,0,0,422,4,0,GOOD,D
10674474,Molenbeek-Saint-Jean,0,BRUSSELS,APARTMENT,249000,residential_sale,0,2,90,INSTALLED,0,0,1,0,0,2,0,0,G
10674493,Ieper,URBAN,FLANDERS,APARTMENT,169000,residential_sale,2002,1,64,INSTALLED,0,0,1,0,0,4,0,GOOD,E
10646924,Antwerpen,RESIDENTIAL,FLANDERS,PENTHOUSE,3155000,residential_sale,1970,3,378,HYPER_EQUIPPED,0,1,1,0,0,2,0,AS_NEW,B
10668456,De Haan,RESIDENTIAL,FLANDERS,VILLA,545000,residential_sale,1977,3,193,INSTALLED,0,0,1,1,1002,0,0,AS_NEW,D
10554884,Antwerp,0,FLANDERS,APARTMENT,595000,residential_sale,1959,2,152,0,0,0,1,0,0,2,0,AS_NEW,B
10671678,Knokke-Heist,ISOLATED,FLANDERS,VILLA,2695000,residential_sale,1960,4,261,HYPER_EQUIPPED,0,0,1,1,475,3,0,AS_NEW,B
10671676,Knokke-Heist,RESIDENTIAL,FLANDERS,HOUSE,3895000,residential_sale,2020,5,377,USA_HYPER_EQUIPPED,0,0,1,1,861,3,1,AS_NEW,B
10656656,Libramont-Chevigny,URBAN,WALLONIE,APARTMENT,150000,residential_sale,2021,1,48,NOT_INSTALLED,0,0,0,0,0,4,0,0,B
10669732,Sint Idesbald,0,FLANDERS,APARTMENT,265000,residential_sale,0,1,50,HYPER_EQUIPPED,1,0,0,0,0,0,0,AS_NEW,C
10622429,Antwerp,0,FLANDERS,PENTHOUSE,1990000,residential_sale,1994,3,202,0,0,0,1,0,0,4,0,AS_NEW,B
10671102,Heist-aan-Zee,0,FLANDERS,APARTMENT,225000,residential_sale,0,2,65,INSTALLED,1,0,0,0,0,0,0,GOOD,C
10669860,FOREST,RESIDENTIAL,BRUSSELS,DUPLEX,300000,residential_sale,1875,2,110,NOT_INSTALLED,0,0,0,0,0,3,0,TO_RENOVATE,F
10670341,Blankenberge,0,FLANDERS,APARTMENT,339000,residential_sale,0,2,96,HYPER_EQUIPPED,0,0,1,0,0,0,0,GOOD,B
10674926,Gistel,0,FLANDERS,HOUSE,249000,residential_sale,1970,3,145,INSTALLED,0,1,0,0,549,3,0,GOOD,E
10670673,Oostende,0,FLANDERS,APARTMENT,375000,residential_sale,0,2,94,HYPER_EQUIPPED,0,0,1,0,0,0,0,GOOD,B
10668709,Antwerp,0,FLANDERS,PENTHOUSE,1195000,residential_sale,0,2,219,INSTALLED,0,0,1,0,0,0,0,AS_NEW,B
10655014,Celles,0,WALLONIE,APARTMENT,305000,residential_sale,0,3,128,INSTALLED,0,1,1,1,0,2,0,JUST_RENOVATED,B
10653946,Forest,ISOLATED,BRUSSELS,APARTMENT,269000,residential_sale,1931,2,84,NOT_INSTALLED,0,0,1,0,0,2,0,GOOD,F
10655475,Ixelles,ISOLATED,BRUSSELS,DUPLEX,363000,residential_sale,1879,3,90,SEMI_EQUIPPED,0,0,0,0,0,2,0,GOOD,E
10653846,Anderlecht,COUNTRY,BRUSSELS,APARTMENT,310000,residential_sale,2018,1,77,INSTALLED,1,0,1,0,0,2,0,AS_NEW,B
10655447,Ixelles,URBAN,BRUSSELS,APARTMENT,360000,residential_sale,1897,2,80,INSTALLED,0,0,1,0,0,2,0,GOOD,D
10673883,Chênée,0,WALLONIE,HOUSE,175000,residential_sale,0,2,60,INSTALLED,0,1,1,0,50,2,0,JUST_RENOVATED,G
10393971,Heist-aan-Zee,0,FLANDERS,APARTMENT,995000,residential_sale,0,3,129,INSTALLED,1,0,1,0,0,0,0,GOOD,B
10670338,Oostduinkerke,0,FLANDERS,APARTMENT,435000,residential_sale,0,1,50,HYPER_EQUIPPED,1,0,1,0,0,0,0,AS_NEW,B
10674831,Halle,0,FLANDERS,HOUSE,490000,residential_sale,1972,4,190,INSTALLED,0,1,1,0,575,4,0,JUST_RENOVATED,C
10674830,Lembeek,0,FLANDERS,HOUSE,490000,residential_sale,1972,4,190,INSTALLED,0,1,1,0,575,4,0,JUST_RENOVATED,C
10674478,Malonne,0,WALLONIE,HOUSE,240000,residential_sale,0,2,110,SEMI_EQUIPPED,0,0,1,1,1097,4,0,GOOD,E
10673813,Schaerbeek,0,BRUSSELS,APARTMENT_BLOCK,495000,residential_sale,1929,3,135,HYPER_EQUIPPED,0,0,1,1,72,2,0,GOOD,F
10674481,Braine-l'Alleud,0,WALLONIE,APARTMENT,399000,residential_sale,2023,2,109,HYPER_EQUIPPED,0,0,1,0,0,4,0,AS_NEW,A
10674471,Agia Paraskevi,0,0,APARTMENT,305000,residential_sale,1991,3,100,0,0,0,0,0,0,0,0,GOOD,0
10609644,Antwerp,0,FLANDERS,APARTMENT,649000,residential_sale,1960,4,190,INSTALLED,0,1,1,0,0,0,0,GOOD,B
10674469,Chalandri,0,0,GROUND_FLOOR,337000,residential_sale,0,2,95,0,0,1,0,0,0,0,0,0,0
10674466,Froidchapelle,RESIDENTIAL,WALLONIE,CHALET,60000,residential_sale,0,0,28,NOT_INSTALLED,0,0,1,0,275,4,0,0,0
10674470,Chalandri,0,0,APARTMENT,390000,residential_sale,1995,2,90,0,0,1,0,0,0,0,0,AS_NEW,0
10674467,Silenrieux,0,WALLONIE,HOUSE,395000,residential_sale,0,8,490,INSTALLED,0,0,1,0,1075,3,0,0,B
10674468,Chalandri,0,0,HOUSE,720000,residential_sale,2012,4,250,0,0,1,0,0,0,0,1,AS_NEW,0
10674459,Roeselare,0,FLANDERS,HOUSE,466900,residential_sale,2000,3,260,0,0,0,1,0,700,4,0,GOOD,B
10655405,Ixelles,0,BRUSSELS,APARTMENT,495000,residential_sale,0,3,105,USA_UNINSTALLED,0,0,1,0,0,0,0,AS_NEW,E
10674460,Wetteren,0,FLANDERS,HOUSE,829000,residential_sale,1986,4,408,0,0,0,1,0,2387,4,0,GOOD,C
10674458,Waregem,0,FLANDERS,HOUSE,399750,residential_sale,2017,3,179,0,0,0,1,0,333,3,0,0,B
10674457,Poperinge,0,FLANDERS,APARTMENT,390950,residential_sale,2005,3,0,0,0,0,1,0,0,2,0,0,B
10674455,Izegem,0,FLANDERS,HOUSE,240000,residential_sale,0,4,148,0,0,0,0,0,162,2,0,GOOD,D
10674456,Izegem,0,FLANDERS,APARTMENT,167950,residential_sale,1975,2,0,0,0,0,0,0,0,2,0,0,B
10674453,Mechelen,0,FLANDERS,APARTMENT,265000,residential_sale,1850,2,105,0,0,0,0,0,0,2,0,0,C
10674431,Malmedy,URBAN,WALLONIE,APARTMENT,299000,residential_sale,2001,3,126,INSTALLED,0,0,1,0,0,2,0,GOOD,B
10654395,PUURS,0,FLANDERS,APARTMENT,495000,residential_sale,2008,4,245,INSTALLED,0,1,1,0,0,0,0,GOOD,B
10674428,Seraing,URBAN,WALLONIE,HOUSE,170000,residential_sale,0,4,193,0,0,0,0,0,49,2,0,TO_BE_DONE_UP,D
10674424,Lier,0,FLANDERS,APARTMENT_GROUP,0,group_sale,0,0,0,0,0,0,0,0,0,0,0,0,0
10674418,Marcinelle,URBAN,WALLONIE,HOUSE,195000,residential_sale,0,4,197,INSTALLED,0,0,0,0,280,2,0,0,G
10674421,WELKENRAEDT,RESIDENTIAL,WALLONIE,TOWN_HOUSE,225000,residential_sale,1962,3,148,NOT_INSTALLED,0,0,0,1,0,3,0,0,E
10674416,Mariakerke,0,FLANDERS,GROUND_FLOOR,310000,residential_sale,0,2,66,HYPER_EQUIPPED,0,0,1,1,0,0,0,AS_NEW,B
10674414,Enghien Petit-Enghien,0,WALLONIE,VILLA,820000,residential_sale,1990,5,410,HYPER_EQUIPPED,0,0,1,1,3074,4,1,GOOD,C
10674417,Mariakerke,0,FLANDERS,APARTMENT,355000,residential_sale,0,3,128,HYPER_EQUIPPED,0,0,0,1,0,0,0,AS_NEW,B
10674402,Jette,0,BRUSSELS,APARTMENT,259000,residential_sale,0,2,80,NOT_INSTALLED,0,0,0,1,0,4,0,0,F
10674403,Berlare,URBAN,FLANDERS,APARTMENT,395000,residential_sale,2022,2,120,USA_HYPER_EQUIPPED,0,0,1,0,0,3,0,0,0
10674400,Varsenare,0,FLANDERS,VILLA,895000,residential_sale,1975,4,241,INSTALLED,0,0,1,0,3719,4,0,TO_BE_DONE_UP,D
10674384,Jemeppe-Sur-Meuse,0,WALLONIE,TOWN_HOUSE,108000,residential_sale,1938,0,162,NOT_INSTALLED,0,0,0,0,0,0,0,TO_RENOVATE,G
10674396,Peronnes-lez-Binche,0,WALLONIE,HOUSE,445000,residential_sale,0,5,240,INSTALLED,0,0,1,1,5105,4,0,0,D
10674393,Anderlecht,RESIDENTIAL,BRUSSELS,APARTMENT,199000,residential_sale,0,2,82,0,0,0,1,0,0,0,0,GOOD,G
10666605,Geraardsbergen Moerbeke,COUNTRY,FLANDERS,VILLA,329000,residential_sale,2023,3,176,USA_HYPER_EQUIPPED,0,0,1,0,381,3,0,AS_NEW,0
10678501,Fauvillers (Hotte),0,WALLONIE,HOUSE,445000,residential_sale,2019,4,187,0,0,0,0,0,895,4,0,GOOD,A
10666617,Brakel,ISOLATED,FLANDERS,HOUSE,390000,residential_sale,2023,3,144,USA_HYPER_EQUIPPED,0,0,1,0,249,2,0,0,A
10666618,Brakel,ISOLATED,FLANDERS,HOUSE,375000,residential_sale,2023,3,148,USA_HYPER_EQUIPPED,0,0,1,0,214,2,0,0,A
10674383,Jemeppe-Sur-Meuse,0,WALLONIE,MIXED_USE_BUILDING,108000,residential_sale,1938,0,162,NOT_INSTALLED,0,0,0,0,0,0,0,TO_RENOVATE,G
10674382,Jemeppe-Sur-Meuse,0,WALLONIE,HOUSE,108000,residential_sale,1938,0,162,NOT_INSTALLED,0,0,0,0,0,0,0,TO_RENOVATE,G
10666616,Brakel,ISOLATED,FLANDERS,HOUSE,465000,residential_sale,2023,3,222,USA_HYPER_EQUIPPED,0,0,1,0,235,2,0,0,A
10666615,Brakel,ISOLATED,FLANDERS,HOUSE,485000,residential_sale,2022,4,234,USA_HYPER_EQUIPPED,0,0,1,1,171,3,0,0,A
10674407,Sohier,0,WALLONIE,CASTLE,4950000,residential_sale,0,45,2000,INSTALLED,0,0,1,0,34180,4,0,AS_NEW,D
10658424,Gent,URBAN,FLANDERS,APARTMENT,250000,residential_sale,2025,1,60,USA_HYPER_EQUIPPED,0,0,1,0,0,4,0,AS_NEW,0
10658487,Gent,URBAN,FLANDERS,APARTMENT,250000,residential_sale,2025,1,60,USA_HYPER_EQUIPPED,0,0,1,0,0,4,0,AS_NEW,0
10658418,Gent,URBAN,FLANDERS,APARTMENT,320000,residential_sale,2025,2,83,USA_HYPER_EQUIPPED,0,0,1,0,0,4,0,AS_NEW,0
10658420,Gent,URBAN,FLANDERS,APARTMENT,400000,residential_sale,2025,3,111,USA_HYPER_EQUIPPED,0,0,1,0,0,4,0,AS_NEW,0
10652001,Oudenaarde,0,FLANDERS,HOUSE,249000,residential_sale,1954,3,215,SEMI_EQUIPPED,0,1,1,0,411,3,0,TO_BE_DONE_UP,F
10652007,VIERSET-BARSE,COUNTRY,WALLONIE,HOUSE,250000,residential_sale,0,3,120,INSTALLED,0,1,1,1,330,3,0,GOOD,F
10650663,Perwez,RESIDENTIAL,WALLONIE,VILLA,420000,residential_sale,1977,5,150,INSTALLED,0,0,1,1,906,4,0,GOOD,C
10651593,Kortrijk,RESIDENTIAL,FLANDERS,HOUSE,325000,residential_sale,1961,3,159,INSTALLED,0,0,0,1,238,3,0,GOOD,E
10651048,Auderghem,ISOLATED,BRUSSELS,HOUSE,840000,residential_sale,1931,5,244,HYPER_EQUIPPED,0,0,1,0,0,3,0,AS_NEW,F
10658421,Gent,URBAN,FLANDERS,APARTMENT,320000,residential_sale,2025,2,90,USA_HYPER_EQUIPPED,0,0,1,0,0,4,0,AS_NEW,0
10652885,Houtaing,0,WALLONIE,VILLA,650000,residential_sale,2003,4,240,INSTALLED,0,1,1,0,5479,4,0,GOOD,B
10652712,Kraainem,RESIDENTIAL,FLANDERS,HOUSE,450000,residential_sale,1979,3,119,HYPER_EQUIPPED,0,0,0,1,150,2,0,TO_RENOVATE,F
10571082,Avelgem,0,FLANDERS,HOUSE,124000,residential_sale,1935,2,100,SEMI_EQUIPPED,0,1,0,1,167,2,0,TO_RENOVATE,F
10651070,Schaerbeek,RESIDENTIAL,BRUSSELS,HOUSE,875000,residential_sale,1938,6,326,HYPER_EQUIPPED,0,0,1,1,210,2,0,TO_BE_DONE_UP,F
10641788,Nivelles,0,WALLONIE,HOUSE,200000,residential_sale,1918,3,122,INSTALLED,0,0,1,0,0,2,0,GOOD,D
